clee,id,nombre,razon_social,clase_actividad,estrato,tipo_vialidad,calle,num_exterior,num_interior,colonia,cp,ubicacion,telefono,correo_e,sitio_internet,tipo,longitud,latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local,ageb,manzana,clase_actividad_id,edificio_piso,sector_actividad_id,subsector_actividad_id,rama_actividad_id,subrama_actividad_id,edificio,tipo_asentamiento,fecha_alta,areageo,ubicacion caps,municipio,estado
19010461212000401000009259S1,9238141,NL SIX 7 EL JARAL,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,valle de las salinas,700,0,VILLAS DEL JARAL,66580,"EL JARAL, El Carmen, NUEVO LEÓN   ",,,,Fijo,-100.3163942,25.85686956,,,,029A,3,461212,,46,461,4612,46121,,COLONIA,2020-04,190100130,EL JARAL, El Carmen, NUEVO LEÓN   
19026461212007191000009259S7,9238590,NL SIX 7 ESCOBAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Camino a las Escobas,1063,0,ARBOLEDAS DE SANTA CECILIA,67196,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1632431,25.68309237,,,,260A,4,461212,,46,461,4612,46121,,COLONIA,2020-04,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19018461212003511000009259S7,9238206,NL SIX 7 FICUS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Ébanos,539,0,LAS ARBOLEDAS,66000,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.5871838,25.78569742,,,,442,15,461212,,46,461,4612,46121,,COLONIA,2020-04,190180001,GARCÍA, García, NUEVO LEÓN   
19039461212011661000009259S6,9239038,NL SIX 7 FRONTERA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Salinas,6468,0,RAFAEL BUELNA,64240,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3385043,25.73630399,,,,226,40,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19045461212000571000009259S7,9239568,NL SIX 7 GARZA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Norberto Beto Salinas,110,0,MISSION,66500,"MISSION, Salinas Victoria, NUEVO LEÓN   ",,,,Fijo,-100.3175693,25.95549949,,,,435,4,461212,,46,461,4612,46121,,COLONIA,2020-04,190450464,MISSION, Salinas Victoria, NUEVO LEÓN   
19039461212011711000009259S9,9239054,NL SIX 7 HELIOTROPO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Heliotropo,9644,0,FOMERREY 116,64106,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3835666,25.76751179,,,,4708,4,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19031461212004291000009259S8,9238800,NL SIX 7 HORTENCIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Flor de Hortensia,536,0,HECTOR CABALLERO,67275,"HÉCTOR CABALLERO, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1290117,25.63673994,,,,976,38,461212,,46,461,4612,46121,,COLONIA,2020-04,190310224,HÉCTOR CABALLERO, Juárez, NUEVO LEÓN   
19046461212004691000009259S7,9239641,NL SIX 7 JABATOS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,General Bonifacio Salinas Leal,260,0,MIGUEL ALEMAN,64103,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2278867,25.72015786,,,,786,11,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19006461212005711000009259S6,9237898,NL SIX 7 KENIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Egipto,200,0,LOMAS DE PEDREGAL,66648,"CIUDAD APODACA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.1706872,25.7299135,,,,1524,8,461212,,46,461,4612,46121,,COLONIA,2020-04,190060001,CIUDAD APODACA, Apodaca, NUEVO LEÓN   
19010461212000321000009259S1,9238132,NL SIX 7 LAURA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Artículo Tercero,601,0,ALIANZA REAL,66550,"ALIANZA REAL, El Carmen, NUEVO LEÓN   ",,,,Fijo,-100.3879299,25.8561919,,,,177,4,461212,,46,461,4612,46121,,COLONIA,2020-04,190100131,ALIANZA REAL, El Carmen, NUEVO LEÓN   
19046461212005331000009259S9,9239707,NL SIX 7 MADRAZO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Salvador Alvarado,224,0,CONSTITUYENTES DE QUERETARO,66490,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2554909,25.71923017,,,,343,55,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19012461212000601000009259S2,9238153,NL SIX 7 MANOLOS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Alfonso Martínez Domínguez,289,0,FOMERREY 156,65550,"CIÉNEGA DE FLORES, Ciénega de Flores, NUEVO LEÓN   ",,,,Fijo,-100.1738274,25.96681813,,,,171,21,461212,,46,461,4612,46121,,COLONIA,2020-04,190120001,CIÉNEGA DE FLORES, Ciénega de Flores, NUEVO LEÓN   
19031461212004221100009259S5,9238796,NL SIX 7 MATEO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CARRETERA,carretera a san mateo ,0,0,LOS HUERTOS,67250,"LA HERRADURA, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1068007,25.61824267,,,,213,800,461212,,46,461,4612,46121,,COLONIA,2020-04,190310289,LA HERRADURA, Juárez, NUEVO LEÓN   
19046461212005101000009259S6,9239689,NL SIX 7 MONACO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Manzanares,1101,0,INFONAVIT LOS ANGELES,66478,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2236503,25.73073001,,,,1106,37,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19031461212004091000009259S2,9238783,NL SIX 7 MONTE REGIO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,Coahuila,238,0,MONTEVERDE,67257,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1565966,25.65351909,,,,036A,1,461212,,46,461,4612,46121,,COLONIA,2020-04,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19046461212004601000009259S6,9239637,NL SIX 7 MONZON,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,Gustavo Sada Paz,617,0,INDUSTRIAS DEL VIDRIO,66490,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2522469,25.70737422,,,,1286,18,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19046461212005411000009259S9,9239717,NL SIX 7 OLIVEIRO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Xóchitl,331,0,AZTECA,66480,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2657679,25.7219027,,,,1144,15,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19018461212003541000009259S4,9238204,NL SIX 7 POPULAR,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Jazmín,647,0,PASEO DEL NOGAL,66000,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.5896616,25.79850116,,,,230,17,461212,,46,461,4612,46121,,COLONIA,2020-04,190180001,GARCÍA, García, NUEVO LEÓN   
19012461212000731000009259S7,9238168,NL SIX 7 PORTAL,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Alcalá,176,0,PORTAL DE ALCALA,65580,"VILLAS DE ALCALÁ, General Zuazua, NUEVO LEÓN   ",,,,Fijo,-100.1852911,25.91549738,,,,447,27,461212,,46,461,4612,46121,,COLONIA,2020-04,190250293,VILLAS DE ALCALÁ, General Zuazua, NUEVO LEÓN   
19039461212011671000009259S5,9239039,NL SIX 7 PRADOGO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Galerías,301,0,BARRIO DEL PRADO,64100,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3946302,25.78286917,,,,438A,19,461212,,46,461,4612,46121,,BARRIO,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19018461212003601000009259S6,9238212,NL SIX 7 RENACIMIENTO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Nuevo Renacimiento,258,0,EL RENACIMIENTO,66008,"GARCÍA, García, NUEVO LEÓN   ",,,,Fijo,-100.6355088,25.80473604,,,,527,14,461212,,46,461,4612,46121,,COLONIA,2020-04,190180001,GARCÍA, García, NUEVO LEÓN   
19009461212001181000009259S0,9238084,NL SIX 7 REYNOL,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CARRETERA,Monterrey-Reynosa,301,0,LAZARO CARDENAS,67483,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-99.94232905,25.59618287,,,,299,1,461212,,46,461,4612,46121,,COLONIA,2020-04,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19049461212000711000009259S1,9239937,NL SIX 7 ROEL,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,General Francisco A. Cárdenas,134,0,FOMERREY 131,67300,"SANTIAGO, Santiago, NUEVO LEÓN   ",,,,Fijo,-100.1699128,25.41096088,,,,152,8,461212,,46,461,4612,46121,,COLONIA,2020-04,190490001,SANTIAGO, Santiago, NUEVO LEÓN   
19039461212011881000009259S0,9239065,NL SIX 7 ROSVEL,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Leandro Martínez Leza,1701,0,FRANCISCO I. MADERO,64560,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2831829,25.68806929,,,,1332,14,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212012371000009259S1,9239114,NL SIX 7 SALMONES,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Salmón,9053,0,FOMERREY 25,64107,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3822496,25.75725295,,,,3358,8,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19048461212004241000009259S7,9239873,NL SIX 7 SAN NOE,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,San Noé,401,0,ERMITA,66129,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",,,,Fijo,-100.4343885,25.69755807,,,,1064,29,461212,,46,461,4612,46121,,COLONIA,2020-04,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19031461212004211000009259S6,9238795,NL SIX 7 SIMON,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Antiguo Camino a San Simón,258,0,LAS LOMAS,67250,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.092481,25.63026655,,,,1230,5,461212,,46,461,4612,46121,,COLONIA,2020-04,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19009461212001281000009259S8,9238089,NL SIX 7 SOCRATES,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Jesús García,300,0,NUEVA CADEREYTA,67483,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-99.98969241,25.60141956,,,,142,43,461212,,46,461,4612,46121,,COLONIA,2020-04,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19031461212004471000009259S6,9238822,NL SIX 7 TERESA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Los Portales,408,0,PORTAL DE JUAREZ,67266,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1053829,25.63182049,,,,919,13,461212,,46,461,4612,46121,,COLONIA,2020-04,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19048461212003881000009259S1,9239839,NL SIX 7 TINO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Carpinteros,406,0,TRABAJADORES,66149,"CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   ",,,,Fijo,-100.4226468,25.68004853,,,,023A,7,461212,,46,461,4612,46121,,COLONIA,2020-04,190480001,CIUDAD SANTA CATARINA, Santa Catarina, NUEVO LEÓN   
19009461212001091000009259S1,9238076,NL SIX 7 TOMILLO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,DEL ENCINO,400,0,VALLE DEL ROBLE SEC EBANO,67456,"VALLE DEL ROBLE, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-100.0735201,25.59715681,,,,195,22,461212,,46,461,4612,46121,,COLONIA,2020-04,190090572,VALLE DEL ROBLE, Cadereyta Jiménez, NUEVO LEÓN   
19021461212003401000009259S5,9238404,NL SIX 7 TULA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Cerro de las Mitras,415,0,VILLA DE LOS AYALA,66050,"CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   ",,,,Fijo,-100.3384746,25.79099714,,,,984,20,461212,,46,461,4612,46121,,COLONIA,2020-04,190210001,CIUDAD GENERAL ESCOBEDO, General Escobedo, NUEVO LEÓN   
19046461212004921000009259S8,9239668,NL SIX 7 UGARTE,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Diputado Gerzayn R. Ugarte,315,0,CONSTITUYENTES DE QUERETARO,66490,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2600365,25.71697107,,,,1248,24,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19041461212000451000009259S1,9239543,NL SIX 7 UMBRIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,umbria,516,0,VALLE DE SANTA MARIA SEC. BOLONIA,66650,"VALLE DE SANTA MARÍA, Pesquería, NUEVO LEÓN   ",,,,Fijo,-100.0986428,25.70906551,,,,493,3,461212,,46,461,4612,46121,,COLONIA,2020-04,190410456,VALLE DE SANTA MARÍA, Pesquería, NUEVO LEÓN   
19026461212007581000009259S9,9238633,NL SIX 7 UNION MODELO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Peral,414,0,UNION MODELO,67160,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1648996,25.65925048,,,,1654,18,461212,,46,461,4612,46121,,COLONIA,2020-04,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19046461212005211000009259S3,9239703,NL SIX 7 VALE,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Nochebuena,438,0,FOMERREY 11,66480,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2678003,25.72545149,,,,113A,30,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19010461212000391000009259S4,9238139,NL SIX 7 VALENCIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,valencia,401,0,VILLAS DEL JARAL,66580,"EL JARAL, El Carmen, NUEVO LEÓN   ",,,,Fijo,-100.3135369,25.85725761,,,,302,6,461212,,46,461,4612,46121,,COLONIA,2020-04,190100130,EL JARAL, El Carmen, NUEVO LEÓN   
19012461212000771000009259S3,9238170,NL SIX 7 VILLA DOLORES,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Villa Dolores,302,0,VILLAS DE ALCALA,65580,"VILLAS DE ALCALÁ, General Zuazua, NUEVO LEÓN   ",,,,Fijo,-100.1823508,25.91580642,,,,447,33,461212,,46,461,4612,46121,,COLONIA,2020-04,190250293,VILLAS DE ALCALÁ, General Zuazua, NUEVO LEÓN   
19010461212000331000009259S0,9238135,NL SIX 7 VISTA REGIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,VISTA REGIA,300,0,BUENAVISTA CUARTO SECTOR,66583,"BUENA VISTA, El Carmen, NUEVO LEÓN   ",,,,Fijo,-100.3756415,25.85577246,,,,209,24,461212,,46,461,4612,46121,,SECTOR,2020-04,190100129,BUENA VISTA, El Carmen, NUEVO LEÓN   
19031461212004371000009259S8,9238812,NL SIX 7 ZAMBIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Lomas de Zambia,200,0,LOMAS DE LOS NARANJOS,67250,"JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   ",,,,Fijo,-100.1693865,25.62137285,,,,904,35,461212,,46,461,4612,46121,,COLONIA,2020-04,190310045,JARDINES DE LA SILLA (JARDINES), Juárez, NUEVO LEÓN   
19001461212000071000009259S1,9237787,NL SIX 8 ACACIA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Acacia,1414,0,TRES CAMINO,67190,"GUADALUPE, Guadalupe, NUEVO LEÓN   ",,,,Fijo,-100.1917795,25.65988987,,,,1616,50,461212,,46,461,4612,46121,,COLONIA,2020-04,190260001,GUADALUPE, Guadalupe, NUEVO LEÓN   
19009461212001251000009259S1,9238093,NL SIX 8 ALBEROS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Haya,225,0,FRACCIONAMIENTO ALBEROS,67480,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-99.98030285,25.57604863,,,,848,12,461212,,46,461,4612,46121,,FRACCIONAMIENTO,2020-04,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19041461212000331000009259S5,9239531,NL SIX 8 ALTAMURA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Altamura,200,0,LOMAS DE SAN MARTIN,66640,"PESQUERÍA, Pesquería, NUEVO LEÓN   ",,,,Fijo,-100.1137801,25.74998161,,,,347,3,461212,,46,461,4612,46121,,COLONIA,2020-04,190410001,PESQUERÍA, Pesquería, NUEVO LEÓN   
19009461212001411000009259S1,9238109,NL SIX 8 ALTAS VILLAS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Villa de Santiago,306,0,JOSE LUIS LOZANO,67484,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-99.98406292,25.58985943,,,,462,48,461212,,46,461,4612,46121,,COLONIA,2020-04,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19033461212001201000009259S6,9238876,NL SIX 8 AMET,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Doctor Coss,304,0,INFONAVIT RODRIGO GOMEZ,67710,"LINARES, Linares, NUEVO LEÓN   ",,,,Fijo,-99.57681274,24.87179248,,,,542,15,461212,,46,461,4612,46121,,COLONIA,2020-04,190330001,LINARES, Linares, NUEVO LEÓN   
19031461212004261000009259S1,9238799,NL SIX 8 ANDRADE,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Colina de la Morena,201,0,LAS LOMAS,67250,"CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   ",,,,Fijo,-100.0953772,25.62880109,,,,1620,4,461212,,46,461,4612,46121,,COLONIA,2020-04,190310001,CIUDAD BENITO JUÁREZ, Juárez, NUEVO LEÓN   
19006461212005481000009259S6,9237862,NL SIX 8 ASHLY,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,AVENIDA,Diego Rivera,227,0,QUINTA COLONIAL,66646,"EX-HACIENDA SANTA ROSA, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.2202863,25.80102156,,,,201A,2,461212,,46,461,4612,46121,,COLONIA,2020-04,190060388,EX-HACIENDA SANTA ROSA, Apodaca, NUEVO LEÓN   
19046461212004471000009259S4,9239625,NL SIX 8 ATENEDORO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Pedro A. Colunga,100,0,PEDREGAL DE SANTO DOMINGO,66444,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2681029,25.73295455,,,,1055,24,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19039461212012281000009259S2,9239102,NL SIX 8 AVENDAÑO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,PRIVADA,Cuernavaca,510,0,BUENOS AIRES,64800,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2831341,25.65746933,,,,4661,12,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212010991000009259S8,9238976,NL SIX 8 AZTECA,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,PROLONGACION,Azteca,1301,0,CARMEN SERDAN,64230,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.346657,25.7402899,,,,3428,43,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19006461212005881000009259S7,9237907,NL SIX 8 BALTAZAR,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Lomas de Brasil,331,0,LOMA DE LA PAZ,66647,"LOMA LA PAZ, Apodaca, NUEVO LEÓN   ",,,,Fijo,-100.1364841,25.70927662,,,,1948,13,461212,,46,461,4612,46121,,COLONIA,2020-04,190060078,LOMA LA PAZ, Apodaca, NUEVO LEÓN   
19049461212000681000009259S6,9239933,NL SIX 8 BARRO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,El Barro,426,0,EL BARRO,67303,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2139836,25.51836674,,,,3184,3,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19039461212012341000009259S4,9239115,NL SIX 8 BORREGO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Ricardo Covarrubias,3317,0,ESTADIO,64830,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.2802801,25.65236519,,,,4661,37,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
19046461212004991000009259S1,9239669,NL SIX 8 BROTHERS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Ignacio de la Llave,401,0,CONSTITUYENTES DE QUERETARO,66490,"SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   ",,,,Fijo,-100.2683361,25.70928837,,,,1267,34,461212,,46,461,4612,46121,,COLONIA,2020-04,190460001,SAN NICOLÁS DE LOS GARZA, San Nicolás de los Garza, NUEVO LEÓN   
19009461212001321000009259S2,9238105,NL SIX 8 CAMPOS,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Lomas de Campos,139,0,LOMAS DE SAN AGUSTIN,65650,"CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   ",,,,Fijo,-100.0249033,25.58621914,,,,744,8,461212,,46,461,4612,46121,,COLONIA,2020-04,190090001,CADEREYTA JIMÉNEZ, Cadereyta Jiménez, NUEVO LEÓN   
19039461212011961000009259S0,9239068,NL SIX 8 CARTAMO,CONTROLADORA DE NEGOCIOS COMERCIALES SA DE CV,Comercio al por menor de cerveza,0 a 5 personas,CALLE,Manuel Belgrano,9400,0,ARTICULO 27,64210,"MONTERREY, Monterrey, NUEVO LEÓN   ",,,,Fijo,-100.3526878,25.75623325,,,,52,34,461212,,46,461,4612,46121,,COLONIA,2020-04,190390001,MONTERREY, Monterrey, NUEVO LEÓN   
